text,label,prediction
có một số buổi nghỉ .,0,lecturer
"nội dung học không phù hợp , không cung cấp hiệu quả kiến thức cần có , quá nhiều lý thuyết , lý thuyết quá rườm rà .",1,curriculum
chỉ gặp được thầy đúng một lần trong suốt học kỳ .,0,lecturer
"giáo viên tận tâm , truyền đạt kiến thức dễ hiểu .",0,lecturer
đây là một môn học khó nhưng mà chất lượng slide bài giảng khá kém .,0,curriculum
thầy dạy đủ nội dung bài học .,0,lecturer
cách dạy tốt .,0,lecturer
thầy kể chuyện hay .,0,others
"cô giảng dạy hay , nhiệt tình , lôi cuốn .",0,lecturer
có thể nhiều bạn thích nhưng bản thân mình thấy thầy nói một vấn đề hơi dài dòng .,0,lecturer
"thầy vui vẻ , nhiệt tình , khả năng sư phạm tốt .",0,lecturer
cô dạy tốt .,0,lecturer
không có !,3,others
giảng dạy chán cách truyền đạt kiến thức không phù hợp cho lắm .,0,lecturer
"mong rằng ở các khóa học sau , trường sẽ cung cấp giáo trình cho sinh viên chúng em để chúng em được thuận tiện hơn trong học tập .",1,curriculum
"nếu xét về mặt ý nghĩa thì đúng , nhưng heapsort là một phương pháp khó và hoàn toàn mới , trong khi tất cả các lớp khác giảng viên hướng dẫn nhiệt tình mà còn có nhiều sinh viên không hiểu , ở đây thầy lạ khẳng định không thi mà nói câu đó nữa thì sinh viên sau phục được !",0,lecturer
"thầy tận tâm , truyền đạt tốt kiến thức .",0,lecturer
dạy quá giờ .,0,lecturer
"cách dạy còn hơi gây áp lực cho sinh viên khi học , ít bài tập quá !",0,lecturer
tiếp thu bài cũng ổn .,3,curriculum
nhiệt tình và vui vẻ .,0,lecturer
"bài tập thầy cho ít , giải cũng ít , không có bài tập về nhà .",0,lecturer
"thay vì giờ thực hành hình thức 1 lại seminar lại học lý thuyết , không gây một chút hứng thú nào cho sinh viên , vì sinh viên đã quá nhàm chán với lý thuyết trong một học kỳ .",1,curriculum
"giáo viên nhiệt tình , quá trình dạy có liên hệ thực tế !",0,lecturer
thầy chưa hướng dẫn cụ thể bài tập thực hành .,0,lecturer
cần hướng dẫn sinh viên nhiều hơn .,0,lecturer
"thầy có cách tiếp cận với sinh viên , thầy dạy và làm rõ những vấn đề sinh viên đang thắc mắc , làm sinh viên có cảm giác thích học thầy .",0,lecturer
"giáo viên giảng dạy xúc tích , dễ hiểu .",0,curriculum
hoàn toàn bình thường .,3,others
he fixes our tasks thoroughly .,0,lecturer
"thầy quan tâm đến sinh viên , rất công bằng , giảng chi tiết .",0,lecturer
"cô dạy nhiệt tình , vui tính .",0,lecturer
được biết thêm nhiều kiến thức khác ở bên ngoài giúp mở rộng tầm mắt .,3,lecturer
cập nhật giáo trình .,1,curriculum
"thầy giảng dạy tốt , vui tính , điểm danh đều đặn .",0,lecturer
thầy nhiệt tình hướng dẫn sinh viên .,0,lecturer
"giảng viên vui vẻ , nhiệt tình , gần gũi với sinh viên .",0,lecturer
"thầy rất nhiệt tình , quan tâm sinh viên , truyền đạt tốt !",0,lecturer
"thầy giảng dạy nhiệt tình , truyền đạt kỹ nội dung bài học .",0,lecturer
"giảng viên tận tình , có khả năng truyền đạt tốt .",0,lecturer
"thầy nên cập nhật một số slide giảng dạy ( về virus và mã độc ) , thêm vào các loại công cụ hiện thời .",0,curriculum
giảng dạy cặn kẽ dễ hiểu .,0,lecturer
cần thêm tiết cho môn học .,1,curriculum
thầy cần sử dụng micro khi giảng bài vì lớp khá đông !,0,lecturer
lớp quá đông nên khó tiếp thu .,3,curriculum
"cung cấp thêm các giáo trình tiếng việt và các bài tập , ví dụ thực tiễn .",1,curriculum
bài tập nhiều và giảng dạy nhiệt tình .,1,curriculum
đề cương môn học nên rõ ràng hơn .,1,curriculum
lên lớp đều .,0,lecturer
phòng lab trang bị máy cấu hình không đủ để chạy máy ảo .,2,facility
một số lúc .,3,others
cần cung cấp thêm giáo trình .,1,curriculum
"thầy rất chịu khó chép bảng , giúp đỡ nhiệt tình .",0,lecturer
cộng thêm lớp lý thuyết và thực hành đồng bộ hơn .,1,curriculum
giảng viên còn đến lớp trễ .,0,lecturer
"cô dạy rất nhiệt huyết , luôn vì sinh viên .",0,lecturer
thiếu điều kiện thực hành trên các thiết bị thật .,2,facility
"tiết học còn nhàm chán , chưa tạo được hứng thú .",0,curriculum
"phương pháp dạy hay , dễ hiểu .",0,lecturer
cô dạy vui vẻ nhiệt tình .,0,lecturer
"cô dạy hay , vui .",0,lecturer
cô dạy cũng ok .,0,lecturer
"nội dung học thiên về thực hành , ứng dụng vào sản phẩm mà hình thức thi lại lài viết rất khó đánh giá chính xác .",1,curriculum
"lớp học của thầy luôn thoải mái và vui vẻ , không hề gò ép , cứng nhắc như các môn khác .",0,curriculum
luyện kỹ năng nghe và đọc nhiều hơn .,1,curriculum
trang thiết bị thực hành nên được đầu tư hơn .,2,facility
thầy dạy rất chi tiết và dễ hiểu .,0,lecturer
thầy giảng dạy nhiệt tình truyền đạt nhiều kinh nghiệm cho sinh viên và phương pháp giảng dạy hiệu quả .,0,lecturer
hay bị trục trặc khi sử dụng .,2,facility
mong thầy fraction cô dạy bài tập rồi đưa lý thuyết nhẹ vào !,0,curriculum
"giảng viên nhiệt tình , không lạm dụng slide , thầy cho sinh viên tự thảo luận , làm bài rồi mới sửa .",0,lecturer
"thầy giảng dạy nhiệt tình , hướng dẫn cụ thể cho sinh viên .",0,lecturer
"trang bị máy tốt hơn , máy chạy chậm ảnh hưởng việc học .",2,facility
hay và bổ ích .,3,curriculum
cần tăng thêm thời gian cho môn học .,1,curriculum
bài giảng chưa sâu .,0,lecturer
"giọng thầy hơi khó nghe , dễ gây buồn ngủ .",0,lecturer
"giảng viên rất nhiệt tình , phương pháp giảng dạy hay .",0,lecturer
giờ lên lớp không chắc chắn .,0,lecturer
"cô dạy rất hay , giọng nói truyền cảm , dạy sâu vào các vấn đề .",0,lecturer
thầy nhiệt tình dễ thương .,0,lecturer
"chỉ thiếu một lệnh xuống dòng mà mất hết điểm , trong khi phần code chính  làm đầy đủ .",1,curriculum
cung cấp đầy đủ kiến thức từng nội dung bài học .,0,lecturer
hệ thống âm thanh hỗ trợ những bài nghe không được như yêu cầu môn học .,2,facility
có thể làm demo trực tiếp người ở dưới làm theo .,0,facility
đầu tư một bộ giáo trình chất lượng và dễ hiểu và giảng dạy theo bộ giáo trình đó .,1,curriculum
giảng viên truyền đạt kiến thức kém hiệu quả .,0,lecturer
thầy nhiệt tình giảng dạy giúp sinh viên hiểu bài tối đa .,0,lecturer
"giảng dễ hiểu , tận tâm , nhiệt tình , hài hước .",0,lecturer
không vận dụng thời gian hợp lý .,0,curriculum
giờ lên lớp .,0,curriculum
"bài tập làm không chắc chắn , không biết đúng hay sai .",1,curriculum
"dạy dễ hiểu , đặc biệt rất nhiệt huyết .",0,lecturer
"vui vẻ , giảng dạy vui vẻ .",0,lecturer
"cung cấp kiến thức tốt , cách giảng dạy tốt .",0,lecturer
cô giáo nhiệt tình khi giảng bài cho sinh viên .,0,lecturer
tăng thêm thiết bị để hỗ trợ tốt hơn cho việc học tập .,2,facility
"thầy nhiệt tình , nhưng dạy khó hiểu .",0,lecturer
"cách trình bày và hướng dẫn còn nhiều lủng củng , không có phong cách truyền đạt của riêng mình , từ đó không tạo đam mê hứng thú cho sinh viên , cần khắc phục thay đổi cách truyền đạt và cách trình bày .",0,lecturer
"đối với cô wzjwz32 , cô rất tận tình , giải đáp thắc mắc và hướng đến sinh viên cùng trao đổi đối với y , hoàn toàn tách biệt với sinh viên , không có hướng trao đổi mà là hướng tra khảo kiến thức sinh viên .",0,lecturer
"cô dạy hay , rất nhiệt tình .",0,lecturer
"giảng viên nên thông báo giờ chấm đồ án , không nên để sinh viên phải ngồi đợi từ sáng đến chiều , thậm chí còn bắt sinh viên phải qua tận nhà để chấm đồ án .",0,lecturer
"thầy giảng dạy nhiệt tình , tận tụy hết mình vì công việc .",0,lecturer
có ví dụ rất cụ thể .,0,lecturer
dành nhiều thời gian trên lớp để chép bài lên bảng .,0,lecturer
"giảng viên vui vẻ , thân thiện , giảng dạy kiến thức chuyên sâu , dễ tiếp thu .",0,lecturer
đôi khi quá luyên thuyên các vấn đề không liên quan đến môn học .,0,lecturer
tạm thời chưa có .,3,others
"cô dạy rất có tâm , và tận tụy với sinh viên .",0,lecturer
rồi về nhà không hiểu gì hết .,1,curriculum
nhiều chỗ thầy còn đi hơi nhanh .,0,lecturer
phương pháp đánh giá kết quả không hợp lý với nội dung đề ra của môn học .,0,curriculum
nhiều ví dụ minh hoạ .,0,curriculum
"những phần dễ thì thầy nói luyên thuyên , ví dụ rất nhiều , những phần khó thầy lướt nhanh .",0,lecturer
phương pháp dạy chưa thật sự hiệu quả .,0,lecturer
nếu yêu cầu bài tập thì có thể nộp giấy riêng cho cô .,1,lecturer
"nhiệt tình hướng dẫn sinh viên , giảng dạy tốt .",0,lecturer
"cô dạy nhiệt tình , vui nhộn .",0,lecturer
hoàn toàn hài lòng .,0,others
trao đổi nhóm .,1,lecturer
bám sát vào bài cũng như thực tế .,1,curriculum
nhiều khi đi muộn .,0,others
"cô rất tốt , không gì không hài lòng cả .",0,curriculum
theo em việc học toán trong một giảng đường quá lớn là rất bất lợi .,1,facility
cô cho bài tập về nhà và có hình thức ghi tên chép phạt nếu không làm .,0,lecturer
giảng viên giảng dễ hiểu .,0,lecturer
cung cấp đủ tài liệu học tập trên courses .,0,facility
đôi khi giảng hơi nhanh !,0,lecturer
bài tập hay .,1,curriculum
nếu giải thì cô nên giải vào slide luôn cho các bạn .,0,lecturer
"nếu được thì cô nên cắt bài giảng ra nhiều phần nhỏ , sau khi dạy hết một phần thì cho sinh viên nghỉ giải lao khoảng 5 phút rồi học tiếp sẽ dẽ tiếp thu hơn .",0,curriculum
môn học khá khô khan .,1,curriculum
sự nhiệt tình trong giảng dạy và giải đáp thắc mắc cho sinh viên .,0,lecturer
học hỏi được nhiều kiến thức .,0,curriculum
"thầy vui tính , dễ gần và thân thiện với sinh viên .",0,lecturer
cần thêm bài tập ôn chuyên sâu hơn .,1,curriculum
"thầy rất tận tâm và nhiệt tình , luôn giải đáp chi tiết các thắc mắc của sinh viên .",0,lecturer
cách dạy của cô luôn luôn lấy ví dụ cụ thể rất dễ hiểu .,0,lecturer
"cần phối hợp các phương pháp giảng dạy khác , giảm số lượng bài tập .",0,curriculum
"boss cuối , thầy dạy quá hay , cả kiến thức môn học lẫn kiến thức về cuộc sống .",0,lecturer
"thầy dạy rất nhiệt tình và tận tâm , quan tâm nhiều đến học sinh .",0,lecturer
dạy hơi chán nhưng chắc tại môn giới thiệu ngành nó không có nhiều điều để nói lắm .,0,curriculum
thầy dạy hơi khó hiểu nhưng rất kỹ .,0,lecturer
cô dạy vui nhiệt tình .,0,lecturer
"cần sắp xếp phòng học phù hợp với số lượng sinh viên , vệ sinh phòng học còn nhiều mặt chưa tốt .",2,facility
"thầy dạy hay , giảng kỹ , dễ hiểu .",0,lecturer
"môn học nên có thêm nhiều dạng bài tập để sinh viên nhớ lâu hơn và hiểu được nhiều dạng toán để khi gặp các bài tập , các bài kiểm tra không phải sợ dạng của nó .",1,curriculum
cô giáo rất nhiệt tình và tận tâm !,0,lecturer
"slide hay , giáo viên nhiệt tình .",1,lecturer
các bài tập trên lớp rất hợp lý .,1,curriculum
cô dạy dễ hiểu và tận tâm với sinh viên .,0,lecturer
tuy vậy thầy up slide rất chậm .,0,lecturer
thầy là idol của em .,0,lecturer
"slide bài giảng thì rất dễ hiểu nhưng sau khi thầy giảng thì chúng em cảm thấy không hiểu gì cả , cách truyền đạt của thầy làm cho học sinh rối rắm , thầy chưa biết cách truyền đạt những thứ mà học sinh cần biết .",1,lecturer
